,mcc,sens,spec,prec,acc,FDR,FPR,PPV,NPV,mism,wspec,tversky,balanced_acc,dice
MRI_184.nii.gz,0.817117212,0.797171717,0.998563556,0.841005968,0.99666214,0.158994032,0.001436444,0.841005968,0.99806773,0.818502385,0.987218878,0.809834585,0.897867637,0.818502385
MRI_510.nii.gz,0.914863302,1,0.998759948,0.838014042,0.998767853,0.161985958,0.001240052,0.838014042,1,0.911869031,0.988949163,0.945189208,0.999379974,0.911869031
MRI_656.nii.gz,0.888550455,0.841352406,0.999839311,0.93904209,0.99937439,0.06095791,0.000160689,0.93904209,0.999533381,0.887517147,0.998555659,0.868456376,0.920595859,0.887517147
MRI_145.nii.gz,0.877651112,1,0.998643418,0.771317829,0.998649597,0.228682171,0.001356582,0.771317829,1,0.870897155,0.987921845,0.918320258,0.999321709,0.870897155
MRI_114.nii.gz,0.951353895,0.971494354,0.997565439,0.935000528,0.996658325,0.064999472,0.002434561,0.935000528,0.998970978,0.952898161,0.978507546,0.960250547,0.984529896,0.952898161
MRI_419.nii.gz,,0.637613919,0.999959023,0.999134499,0.974933624,0.000865501,4.10E-05,0.999134499,0.97381779,0.778448363,0.999631327,0.71525493,0.818786471,0.778448363
MRI_418.nii.gz,,0.663593322,0.999406726,0.986478978,0.978843689,0.013521022,0.000593274,0.986478978,0.978515672,0.793445065,0.994685756,0.735848796,0.831500024,0.793445065
MRI_340.nii.gz,0.949339075,0.922377327,0.999634832,0.978900112,0.998241425,0.021099888,0.000365168,0.978900112,0.998575803,0.949798541,0.996723064,0.938636706,0.961006079,0.949798541
MRI_126.nii.gz,0.771081795,0.999222496,0.98037551,0.606974181,0.980930328,0.393025819,0.01962449,0.606974181,0.999975946,0.755202977,0.847345696,0.836960415,0.989799003,0.755202977
MRI_700.nii.gz,0.783278594,0.676,0.999368366,0.911542611,0.996284485,0.088457389,0.000631634,0.911542611,0.996888086,0.776297657,0.994343874,0.732807215,0.837684183,0.776297657
MRI_215.nii.gz,0.732830883,0.579828098,0.998405603,0.950498753,0.977413177,0.049501247,0.001594397,0.950498753,0.97826258,0.720272122,0.985831156,0.656651362,0.78911685,0.720272122
MRI_635.nii.gz,0.892358476,0.96300669,0.998054722,0.828929539,0.997714996,0.171070461,0.001945278,0.828929539,0.999637334,0.890952121,0.982760779,0.918440116,0.980530706,0.890952121
MRI_183.nii.gz,0.87757413,0.992899043,0.996465885,0.778503994,0.996421814,0.221496006,0.003534115,0.778503994,0.999910857,0.872727273,0.969067518,0.917127702,0.994682464,0.872727273
MRI_721.nii.gz,0.957071193,0.990194282,0.9966923,0.928583706,0.996421814,0.071416294,0.0033077,0.928583706,0.999572868,0.958399858,0.970998139,0.970869425,0.993443291,0.958399858
MRI_065.nii.gz,0.937732586,0.993215739,0.997119978,0.888080073,0.997032166,0.111919927,0.002880022,0.888080073,0.999843475,0.937710168,0.974663554,0.959150916,0.995167859,0.937710168
MRI_891.nii.gz,0.923642855,0.963898917,0.999340387,0.885865959,0.999153137,0.114134041,0.000659613,0.885865959,0.999808162,0.923236515,0.994094646,0.939082724,0.981619652,0.923236515
MRI_220.nii.gz,0.790684489,0.794860234,0.993066742,0.800635786,0.986358643,0.199364214,0.006933258,0.800635786,0.992815865,0.797737557,0.940879844,0.796584132,0.893963488,0.797737557
MRI_408.nii.gz,0.881637281,0.997656021,0.989079216,0.787829708,0.989414215,0.212170292,0.010920784,0.787829708,0.999903683,0.880413704,0.909609986,0.92384079,0.993367619,0.880413704
MRI_525.nii.gz,0.949336473,0.982901269,0.999385398,0.917610711,0.999271393,0.082389289,0.000614602,0.917610711,0.999880862,0.949134487,0.994495644,0.962358913,0.991143333,0.949134487
MRI_347.nii.gz,0.813439341,0.66313933,1,1,0.997814178,0,0,1,0.997804732,0.797454931,1,0.737688837,0.831569665,0.797454931
MRI_536.nii.gz,0.965186749,0.992,0.999724158,0.939393939,0.99969101,0.060606061,0.000275842,0.939393939,0.999965511,0.964980545,0.997522888,0.975609756,0.995862079,0.964980545
MRI_537.nii.gz,0.964846991,0.9408867,0.999911439,0.990064795,0.999362946,0.009935205,8.86E-05,0.990064795,0.999445789,0.964849505,0.999203515,0.95511939,0.970399069,0.964849505
MRI_633.nii.gz,0.861218784,0.827731092,0.999739892,0.896813354,0.999271393,0.103186646,0.000260108,0.896813354,0.99952961,0.860888565,0.99766389,0.847311828,0.913735492,0.860888565
MRI_867.nii.gz,0.900545054,0.929737402,0.999271291,0.873333333,0.998897552,0.126666667,0.000728709,0.873333333,0.999620172,0.900653145,0.993479629,0.912065724,0.964504347,0.900653145
MRI_727.nii.gz,0.910634511,1,0.997031194,0.831724441,0.997074127,0.168275559,0.002968806,0.831724441,1,0.908132711,0.973900616,0.942776852,0.998515597,0.908132711
MRI_146.nii.gz,0.689732245,0.989050368,0.979982187,0.491151755,0.980155945,0.508848245,0.020017813,0.491151755,0.999781771,0.656361474,0.844708462,0.75840381,0.984516278,0.656361474
MRI_109.nii.gz,0.951707461,0.994129487,0.997802344,0.913251156,0.997718811,0.086748844,0.002197656,0.913251156,0.999863096,0.951975586,0.980562823,0.968400758,0.995965915,0.951975586
MRI_440.nii.gz,0.919973351,0.896209386,0.999561417,0.945714286,0.998687744,0.054285714,0.000438583,0.945714286,0.999115534,0.920296571,0.996066554,0.910507977,0.947885402,0.920296571
MRI_630.nii.gz,0.963199516,0.975712144,0.998735683,0.952715561,0.998149872,0.047284439,0.001264317,0.952715561,0.999365485,0.964076735,0.988735091,0.968697438,0.987223914,0.964076735
MRI_138.nii.gz,0.881530949,0.988621997,0.999188837,0.786720322,0.999156952,0.213279678,0.000811163,0.786720322,0.999965537,0.876190476,0.992746599,0.917948116,0.993905417,0.876190476
MRI_352.nii.gz,0.92944557,0.975327679,0.998759391,0.887096774,0.998527527,0.112903226,0.001240609,0.887096774,0.999753174,0.929122292,0.988944248,0.947068953,0.987043535,0.929122292
MRI_842.nii.gz,0.53546432,0.781818182,0.995786759,0.369415808,0.995113373,0.630584192,0.004213241,0.369415808,0.99930875,0.501750292,0.963317254,0.585671479,0.88880247,0.501750292
MRI_709.nii.gz,0.939334577,0.976144671,0.99897513,0.905101677,0.998748779,0.094898323,0.00102487,0.905101677,0.999760933,0.939281748,0.990851177,0.953687693,0.9875599,0.939281748
MRI_890.nii.gz,0.93121728,0.880878951,0.999872857,0.985763589,0.998695374,0.014236411,0.000127143,0.985763589,0.998810743,0.930374593,0.998856875,0.909923543,0.940375904,0.930374593
MRI_679.nii.gz,0.906736525,0.9497307,0.997827644,0.868433396,0.997112274,0.131566604,0.002172356,0.868433396,0.999239957,0.907264486,0.980782772,0.923786953,0.973779172,0.907264486
MRI_562.nii.gz,0.971797838,0.977149075,0.999413704,0.967463909,0.999023438,0.032536091,0.000586296,0.967463909,0.999592238,0.972282373,0.994747968,0.974223225,0.988281389,0.972282373
MRI_903.nii.gz,0.83180559,0.71285754,0.999744723,0.974933536,0.995803833,0.025066464,0.000255277,0.974933536,0.996015583,0.823548284,0.997707192,0.775388147,0.856301131,0.823548284
MRI_683.nii.gz,0.908727062,0.909090909,0.999636153,0.909090909,0.999275208,0.090909091,0.000363847,0.909090909,0.999636153,0.909090909,0.996734884,0.909090909,0.954363531,0.909090909
MRI_456.nii.gz,0.912122965,0.940623454,0.999058138,0.88583411,0.998607635,0.11416589,0.000941862,0.88583411,0.999538458,0.912407007,0.991586635,0.923487977,0.969840796,0.912407007
MRI_121.nii.gz,0.924158147,0.92828619,0.998196257,0.923522596,0.996593475,0.076477404,0.001803743,0.923522596,0.998317083,0.925898266,0.983997229,0.92685196,0.963241223,0.925898266
MRI_662.nii.gz,0.931134005,0.957324106,0.999670847,0.906113537,0.999530792,0.093886463,0.000329153,0.906113537,0.999858361,0.931015143,0.997045407,0.941363275,0.978497477,0.931015143
MRI_225.nii.gz,,0.977219804,0.971970174,0.577169168,0.972167969,0.422830832,0.028029826,0.577169168,0.999083208,0.725714286,0.793938511,0.808998558,0.974594989,0.725714286
MRI_130.nii.gz,0.922676386,0.963562753,0.997628342,0.886405959,0.996986389,0.113594041,0.002371658,0.886405959,0.999298994,0.923375364,0.979052518,0.939041231,0.980595547,0.923375364
MRI_208.nii.gz,0.871933056,0.880255941,0.997726638,0.86795854,0.995765686,0.13204146,0.002273362,0.86795854,0.997966675,0.874063989,0.979905203,0.876530287,0.93899129,0.874063989
MRI_161.nii.gz,0.371869168,0.14587566,0.999882243,0.972899729,0.975830078,0.027100271,0.000117757,0.972899729,0.975842505,0.253710247,0.998941181,0.195811061,0.572878951,0.253710247
MRI_348.nii.gz,0.952767712,0.935093509,0.999807933,0.971428571,0.999359131,0.028571429,0.000192067,0.971428571,0.999546841,0.952914798,0.99827405,0.945705385,0.967450721,0.952914798
MRI_508.nii.gz,0.930236971,0.915372907,0.999350998,0.947086614,0.998298645,0.052913386,0.000649002,0.947086614,0.998926512,0.930959752,0.994189152,0.924661747,0.957361953,0.930959752
MRI_057.nii.gz,0.723072106,0.547420368,0.999398404,0.975847729,0.980182648,0.024152271,0.000601596,0.975847729,0.980288559,0.701385296,0.994611569,0.630457472,0.773409386,0.701385296
MRI_863.nii.gz,0.945059186,0.97628819,0.999242165,0.915739949,0.99905014,0.084260051,0.000757835,0.915739949,0.999799851,0.945045244,0.993220585,0.957299352,0.987765177,0.945045244
MRI_726.nii.gz,0.94864828,0.998734818,0.998350065,0.902584038,0.998355865,0.097415962,0.001649935,0.902584038,0.999980603,0.948228228,0.985344037,0.967805213,0.998542441,0.948228228
MRI_759.nii.gz,0.947523833,0.952550415,0.999261899,0.943873053,0.998661041,0.056126947,0.000738101,0.943873053,0.999381621,0.948191882,0.993396081,0.9499305,0.975906157,0.948191882
MRI_006.nii.gz,0.902423607,0.994861595,0.994955312,0.822868111,0.994953156,0.177131889,0.005044688,0.822868111,0.99987836,0.900727846,0.956359051,0.936159593,0.994908453,0.900727846
MRI_575.nii.gz,0.977184924,0.98557959,0.999353419,0.96980171,0.999069214,0.03019829,0.000646581,0.96980171,0.999696081,0.977626994,0.994210716,0.980792582,0.992466504,0.977626994
MRI_423.nii.gz,0.600145835,0.364385298,1,1,0.988521576,0,0,1,0.988445544,0.534138412,1,0.450238822,0.682192649,0.534138412
MRI_201.nii.gz,0.848113413,1,0.999541698,0.719626168,0.999542236,0.280373832,0.000458302,0.719626168,1,0.836956522,0.995890348,0.895348837,0.999770849,0.836956522
MRI_767.nii.gz,0.795090825,0.63750261,0.999980572,0.998364944,0.993358612,0.001635056,1.94E-05,0.998364944,0.993299522,0.77813177,0.999825171,0.715038527,0.818741591,0.77813177
MRI_206.nii.gz,0.808489097,0.725279642,0.997586926,0.913883016,0.988300323,0.086116984,0.002413074,0.913883016,0.990370478,0.808730901,0.978693644,0.77314732,0.861433284,0.808730901
MRI_404.nii.gz,0.894137565,0.818556701,0.999896428,0.977832512,0.998889923,0.022167488,0.000103572,0.977832512,0.998988219,0.891133558,0.999068627,0.860611316,0.909226565,0.891133558
MRI_417.nii.gz,0.710523082,0.521931094,0.999810734,0.993524387,0.974624634,0.006475613,0.000189266,0.993524387,0.974086454,0.684350384,0.998299183,0.608595108,0.760870914,0.684350384
MRI_291.nii.gz,0.944387234,0.954722114,0.998700379,0.936344578,0.997837067,0.063655422,0.001299621,0.936344578,0.999093022,0.945444049,0.988423769,0.949133551,0.976711247,0.945444049
MRI_097.nii.gz,0.940501371,0.99376947,0.995968076,0.893928386,0.995895386,0.106071614,0.004031924,0.893928386,0.999786146,0.941208611,0.964846572,0.961551343,0.994868773,0.941208611
MRI_170.nii.gz,0.889191544,0.965711602,0.99655274,0.822235553,0.996051788,0.177764447,0.00344726,0.822235553,0.999432223,0.88821687,0.969807319,0.917672789,0.981132171,0.88821687
MRI_168.nii.gz,0.697174145,0.997360483,0.989498713,0.49255121,0.989578247,0.50744879,0.010501287,0.49255121,0.999972739,0.659436549,0.91281302,0.762819404,0.993429598,0.659436549
MRI_174.nii.gz,0.724721667,0.980750722,0.996641198,0.537447257,0.996578217,0.462552743,0.003358802,0.537447257,0.99992315,0.694378194,0.970561799,0.786204768,0.98869596,0.694378194
MRI_693.nii.gz,0.907498501,0.98,0.999326171,0.841011743,0.999256134,0.158988257,0.000673829,0.841011743,0.999927213,0.90520175,0.993968058,0.933707752,0.989663086,0.90520175
MRI_918.nii.gz,0.90584318,0.856875,0.999773551,0.958741259,0.998901367,0.041258741,0.000226449,0.958741259,0.999121643,0.904950495,0.997965642,0.885087153,0.928324275,0.904950495
MRI_110.nii.gz,0.938030554,0.997216036,0.998182184,0.884007897,0.998168945,0.115992103,0.001817816,0.884007897,0.999961254,0.937205651,0.983874165,0.960321716,0.99769911,0.937205651
MRI_869.nii.gz,0.891945506,0.811220311,0.99986523,0.982638889,0.99810791,0.017361111,0.00013477,0.982638889,0.998227796,0.888739345,0.998788378,0.856019359,0.905542771,0.888739345
MRI_411.nii.gz,0.510264251,0.268061784,0.999996033,0.999628391,0.971977234,0.000371609,3.97E-06,0.999628391,0.971690441,0.422756561,0.999964302,0.343471488,0.634028909,0.422756561
MRI_080.nii.gz,0.858274686,0.997796143,0.997556938,0.740089906,0.997558594,0.259910094,0.002443062,0.740089906,0.999984597,0.849835758,0.978433936,0.903422129,0.99767654,0.849835758
MRI_251.nii.gz,,0.958184301,0.995331629,0.927483319,0.993152618,0.072516681,0.004668371,0.927483319,0.997388917,0.942583885,0.95949731,0.948762693,0.976757965,0.942583885
MRI_770.nii.gz,0.911499293,0.920443102,0.99888488,0.90465193,0.997993469,0.09534807,0.00111512,0.90465193,0.999085341,0.912479201,0.990052662,0.915648167,0.959663991,0.912479201
MRI_730.nii.gz,0.935999176,0.99897541,0.998437596,0.878378378,0.998443604,0.121621622,0.001562404,0.878378378,0.999988409,0.934803452,0.986111958,0.9594568,0.998706503,0.934803452
MRI_444.nii.gz,0.966667387,0.985738734,0.999639004,0.948408342,0.999546051,0.051591658,0.000360996,0.948408342,0.999903965,0.966713287,0.996760396,0.974234651,0.992688869,0.966713287
MRI_669.nii.gz,0.940084079,0.965430862,0.999323462,0.916310033,0.999065399,0.083689967,0.000676538,0.916310033,0.999734657,0.940229324,0.993943936,0.950150387,0.982377162,0.940229324
MRI_345.nii.gz,0.686328921,0.512992576,0.99899271,0.933246753,0.98600769,0.066753247,0.00100729,0.933246753,0.986794118,0.66206007,0.991006859,0.593119614,0.755992643,0.66206007
MRI_296.nii.gz,0.495710195,0.258276577,1,1,0.952224731,0,0,1,0.951416501,0.410524334,1,0.332195798,0.629138288,0.410524334
MRI_595.nii.gz,0.767233844,0.772864322,0.99818569,0.765174129,0.99647522,0.234825871,0.00181431,0.765174129,0.998262434,0.769,0.983904823,0.770541082,0.885525006,0.769
MRI_367.nii.gz,0.006254951,0.008075635,0.995110224,0.031587057,0.97599411,0.968412943,0.004889776,0.031587057,0.980693589,0.012862745,0.957648724,0.010397383,0.50159293,0.012862745
MRI_309.nii.gz,0.924418123,0.979956663,0.99898962,0.873069498,0.998855591,0.126930502,0.00101038,0.873069498,0.999857732,0.923430322,0.990979489,0.945239837,0.989473141,0.923430322
MRI_504.nii.gz,0.974407634,0.979083929,0.998724149,0.971964254,0.997875214,0.028035746,0.001275851,0.971964254,0.99905476,0.975511101,0.988633359,0.976937099,0.988904039,0.975511101
MRI_870.nii.gz,0.813937027,0.868345324,0.998577203,0.764892269,0.997886658,0.235107731,0.001422797,0.764892269,0.999297683,0.813342318,0.98733894,0.834485619,0.933461263,0.813342318
MRI_004.nii.gz,0.681712751,0.475558346,1,1,0.977695465,0,0,1,0.977235032,0.644580877,1,0.564348742,0.737779173,0.644580877
MRI_871.nii.gz,0.852396429,0.730088496,0.999988506,0.996376812,0.998825073,0.003623188,1.15E-05,0.996376812,0.998832831,0.842696629,0.999896567,0.79372715,0.865038501,0.842696629
MRI_233.nii.gz,0.937403658,0.999497487,0.998958309,0.880088496,0.998962402,0.119911504,0.001041691,0.880088496,0.999996152,0.936,0.990702267,0.960405601,0.999227898,0.936
MRI_103.nii.gz,,0.956819479,0.997865026,0.966316598,0.99539566,0.033683402,0.002134974,0.966316598,0.997237636,0.961544589,0.981107905,0.959648955,0.977342252,0.961544589
MRI_549.nii.gz,0.977524122,0.978038067,0.999416405,0.978181286,0.998859406,0.021818714,0.000583595,0.978181286,0.99941249,0.978109671,0.994772052,0.978081028,0.988727236,0.978109671
MRI_747.nii.gz,0.881542687,0.837728195,0.9998777,0.928089888,0.999572754,0.071910112,0.0001223,0.928089888,0.999694305,0.880597015,0.998900373,0.862933556,0.918802947,0.880597015
MRI_819.nii.gz,0.922468304,0.969884488,0.997512593,0.880194684,0.997001648,0.119805316,0.002487407,0.880194684,0.999431469,0.922865554,0.978050119,0.941115248,0.98369854,0.922865554
MRI_101.nii.gz,,0.940284935,0.995991131,0.925555721,0.993186951,0.074444279,0.004008869,0.925555721,0.996832008,0.932862191,0.965041334,0.935817181,0.968138033,0.932862191
MRI_210.nii.gz,0.271775989,0.409001957,0.99644158,0.183333333,0.995296478,0.816666667,0.00355842,0.183333333,0.99884293,0.253179891,0.968860678,0.298699443,0.702721769,0.253179891
MRI_405.nii.gz,0.908449174,0.9647527,0.998909307,0.856638062,0.998680115,0.143361938,0.001090693,0.856638062,0.999761688,0.907486631,0.990268677,0.929557406,0.981831004,0.907486631
MRI_287.nii.gz,0.837767996,0.96106476,0.996610522,0.733252501,0.996269226,0.266747499,0.003389478,0.733252501,0.999621395,0.831843191,0.970300037,0.879124873,0.978837641,0.831843191
MRI_844.nii.gz,0.984014581,0.980232873,0.999833624,0.988260988,0.999557495,0.011739012,0.000166376,0.988260988,0.999717581,0.98423056,0.998504608,0.982627579,0.990033249,0.98423056
MRI_045.nii.gz,0.570349896,0.340744102,0.999749128,0.983499214,0.972045898,0.016500786,0.000250872,0.983499214,0.971876621,0.506132902,0.997746674,0.423843601,0.670246615,0.506132902
MRI_078.nii.gz,0.732686285,0.998527246,0.995571081,0.540023895,0.995586395,0.459976105,0.004428919,0.540023895,0.999992297,0.700956319,0.961503707,0.795821351,0.997049164,0.700956319
MRI_896.nii.gz,0.796702753,0.646300448,0.999930865,0.984628523,0.997524261,0.015371477,6.91E-05,0.984628523,0.997582125,0.78037225,0.999378129,0.720579964,0.823115657,0.78037225
MRI_100.nii.gz,0.94309355,0.95012076,0.997723863,0.940247324,0.995994568,0.059752676,0.002276137,0.940247324,0.998118968,0.945158258,0.979881114,0.947137025,0.973922312,0.945158258
MRI_723.nii.gz,0.90767754,1,0.996592376,0.826695584,0.996646881,0.173304416,0.003407624,0.826695584,1,0.905126821,0.970145255,0.940830659,0.998296188,0.905126821
MRI_829.nii.gz,0.964011504,0.990813648,0.999239664,0.938762823,0.999141693,0.061237177,0.000760336,0.938762823,0.999891861,0.964086193,0.993198349,0.974602253,0.995026656,0.964086193
MRI_608.nii.gz,0.968241743,0.947446237,0.99975658,0.991281114,0.998271942,0.008718886,0.00024342,0.991281114,0.998466865,0.968868119,0.99781348,0.960184164,0.973601408,0.968868119
MRI_538.nii.gz,0.94024506,0.938713256,0.999214816,0.94342252,0.998382568,0.05657748,0.000785184,0.94342252,0.999145253,0.941061996,0.992977453,0.940121091,0.968964036,0.941061996
MRI_748.nii.gz,0.909852535,0.874239351,0.999908275,0.947252747,0.999671936,0.052747253,9.17E-05,0.947252747,0.999763078,0.9092827,0.999175078,0.894933555,0.937073813,0.9092827
MRI_649.nii.gz,0.903052479,0.887245841,0.999839451,0.91954023,0.999607086,0.08045977,0.000160549,0.91954023,0.999766839,0.903104421,0.998556916,0.896693443,0.943542646,0.903104421
MRI_743.nii.gz,0.926596912,0.863809524,0.99998085,0.994517544,0.999435425,0.005482456,1.92E-05,0.994517544,0.999452594,0.924566769,0.999827675,0.89926631,0.931895187,0.924566769
MRI_592.nii.gz,0.960952953,0.959128065,0.999742614,0.96332786,0.999458313,0.03667214,0.000257386,0.96332786,0.99971189,0.961223375,0.997688282,0.960384154,0.979435339,0.961223375
MRI_615.nii.gz,0.977937515,0.976721883,0.999138323,0.981084158,0.998157501,0.018915842,0.000861677,0.981084158,0.998935088,0.978898161,0.992298001,0.978026487,0.987930103,0.978898161
MRI_271.nii.gz,0.932762111,0.915614618,0.999727593,0.95100069,0.99924469,0.04899931,0.000272407,0.95100069,0.999512841,0.932972241,0.997553664,0.925950813,0.957671105,0.932972241
MRI_022.nii.gz,0.921133281,1,0.997586942,0.850538922,0.997619629,0.149461078,0.002413058,0.850538922,1,0.919233756,0.97869378,0.949922423,0.998793471,0.919233756
MRI_256.nii.gz,0.921899293,0.856861974,0.999920626,0.997710623,0.994369507,0.002289377,7.94E-05,0.997710623,0.994254325,0.921937804,0.999286088,0.894756293,0.9283913,0.921937804
MRI_554.nii.gz,0.969017301,0.956689537,0.99969318,0.982602951,0.99892807,0.017397049,0.00030682,0.982602951,0.999215848,0.969473112,0.997245382,0.964318904,0.978191358,0.969473112
MRI_596.nii.gz,0.870829118,0.997706422,0.999476516,0.76048951,0.999473572,0.23951049,0.000523484,0.76048951,0.999996177,0.863095238,0.995308291,0.912332215,0.998591469,0.863095238
MRI_186.nii.gz,0.938032454,0.995406259,0.998268003,0.885568327,0.99822998,0.114431673,0.001731997,0.885568327,0.999938039,0.937280346,0.984625064,0.959696617,0.996837131,0.937280346
MRI_775.nii.gz,0.936461746,0.948504983,0.99946992,0.925445705,0.999118805,0.074554295,0.00053008,0.925445705,0.99964271,0.93683347,0.995249424,0.941467436,0.973987452,0.93683347
MRI_894.nii.gz,0.871305583,0.810834813,0.9997663,0.937371663,0.998954773,0.062628337,0.0002337,0.937371663,0.999184439,0.86952381,0.997900622,0.845057386,0.905300557,0.86952381
MRI_784.nii.gz,0.739180845,0.568990043,0.999938801,0.961538462,0.998783112,0.038461538,6.12E-05,0.961538462,0.99884231,0.714924039,0.999449476,0.648403307,0.784464422,0.714924039
MRI_105.nii.gz,0.961920238,0.961290323,0.998808509,0.965070553,0.997566223,0.034929447,0.001191491,0.965070553,0.998674546,0.963176729,0.989377833,0.962421278,0.980049416,0.963176729
MRI_607.nii.gz,0.976756139,0.989742205,0.998963629,0.965249441,0.998703003,0.034750559,0.001036371,0.965249441,0.99970143,0.977342396,0.990749357,0.982264849,0.994352917,0.977342396
MRI_003.nii.gz,0.78443838,0.739818182,0.996995839,0.840702479,0.991600037,0.159297521,0.003004161,0.840702479,0.994438485,0.787040619,0.973597096,0.767446247,0.86840701,0.787040619
MRI_221.nii.gz,0.83727757,0.816184416,0.995969505,0.869198312,0.990257263,0.130801688,0.004030495,0.869198312,0.993980096,0.841857585,0.964858644,0.831396913,0.906076961,0.841857585
MRI_521.nii.gz,,0.983311432,0.99809658,0.969551697,0.997238159,0.030448303,0.00190342,0.969551697,0.998970443,0.97638309,0.983126167,0.979142678,0.990704006,0.97638309
MRI_193.nii.gz,,0.941298302,0.999718649,0.995681022,0.995952606,0.004318978,0.000281351,0.995681022,0.995970232,0.967726236,0.997473525,0.956978962,0.970508475,0.967726236
MRI_432.nii.gz,0.946385526,0.921741453,0.999632353,0.97320925,0.998519897,0.02679075,0.000367647,0.97320925,0.998866967,0.946776406,0.99670088,0.936600988,0.960686903,0.946776406
MRI_585.nii.gz,0.943264103,0.916798107,0.999738067,0.971583786,0.998935699,0.028416214,0.000261933,0.971583786,0.999187684,0.943396226,0.997647529,0.932573904,0.958268087,0.943396226
MRI_895.nii.gz,0.858115124,0.736738703,1,1,0.999488831,0,0,1,0.999488098,0.84841629,1,0.799914676,0.868369352,0.84841629
MRI_252.nii.gz,2.52954797,0.997196463,0.995024549,0.938502131,0.995178223,0.061497869,0.004975451,0.938502131,0.99978551,0.966959431,0.956935079,0.978831499,0.996110506,0.966959431
MRI_664.nii.gz,0.919744708,0.942680093,0.999470966,0.898154982,0.999191284,0.101845018,0.000529034,0.898154982,0.999716246,0.919879063,0.995258764,0.928865822,0.97107553,0.919879063
MRI_613.nii.gz,0.954955595,0.941231219,0.999183106,0.971456018,0.997520447,0.028543982,0.000816894,0.971456018,0.998265694,0.956104808,0.992695689,0.950099318,0.970207163,0.956104808
MRI_556.nii.gz,0.952402274,0.97403946,0.9989508,0.932637335,0.998584747,0.067362665,0.0010492,0.932637335,0.999612585,0.952888889,0.990635798,0.961237927,0.98649513,0.952888889
MRI_489.nii.gz,0.945343471,0.944928866,0.999553786,0.946666667,0.999099731,0.053333333,0.000446214,0.946666667,0.999538407,0.945796968,0.995998359,0.945449536,0.972241326,0.945796968
MRI_811.nii.gz,0.863898201,0.789580172,0.999665599,0.947208738,0.998081207,0.052791262,0.000334401,0.947208738,0.998403046,0.861241379,0.996998424,0.831070649,0.894622886,0.861241379
MRI_632.nii.gz,0.94642935,0.993618773,0.99799445,0.903425042,0.997913361,0.096574958,0.00200555,0.903425042,0.999879284,0.946377806,0.982235075,0.964724693,0.995806611,0.946377806
MRI_315.nii.gz,0.883250691,0.836795965,0.998234949,0.939590076,0.993106842,0.060409924,0.001765051,0.939590076,0.994664897,0.885218827,0.984335725,0.865192396,0.917515457,0.885218827
MRI_766.nii.gz,0.818982253,0.70686022,0.999441586,0.954473601,0.994674683,0.045526399,0.000558414,0.954473601,0.995165669,0.812214151,0.994996622,0.766516021,0.853150903,0.812214151
MRI_877.nii.gz,0.750363854,0.729674797,0.998401082,0.77537797,0.996383667,0.22462203,0.001598918,0.77537797,0.997956142,0.751832461,0.985791487,0.742809849,0.86403794,0.751832461
MRI_481.nii.gz,0.937339664,0.915878023,0.999587336,0.960661765,0.9986763,0.039338235,0.000412664,0.960661765,0.999074874,0.93773551,0.996298247,0.928868508,0.95773268,0.93773551
MRI_394.nii.gz,0.893206506,0.974775545,0.99427344,0.823997109,0.993751526,0.176002891,0.00572656,0.823997109,0.999302719,0.89306698,0.950718663,0.924049607,0.984524493,0.89306698
MRI_009.nii.gz,0.825016939,0.948979592,0.99707789,0.719867306,0.996700287,0.280132694,0.00292211,0.719867306,0.999595268,0.81869629,0.974301752,0.866267465,0.973028741,0.81869629
MRI_090.nii.gz,0.566629909,0.984644914,0.984092133,0.331555986,0.984096527,0.668444014,0.015907867,0.331555986,0.999874978,0.496071558,0.872992536,0.618911175,0.984368523,0.496071558
MRI_007.nii.gz,0.84032807,0.982595342,0.994307555,0.723111697,0.994132996,0.276888303,0.005692445,0.723111697,0.999735239,0.833116319,0.950999456,0.887096774,0.988451448,0.833116319
MRI_531.nii.gz,0.977154365,0.963754929,0.999796517,0.991883877,0.998889923,0.008116123,0.000203483,0.991883877,0.999065446,0.977617106,0.998171632,0.972024656,0.981775723,0.977617106
MRI_199.nii.gz,0.864318352,0.99897576,0.996250217,0.750641355,0.99628067,0.249358645,0.003749783,0.750641355,0.999988383,0.857184708,0.967234851,0.908780321,0.997612988,0.857184708
MRI_807.nii.gz,0.928686667,0.949589041,0.999335431,0.909233998,0.998989105,0.090766002,0.000664569,0.909233998,0.999646477,0.928973466,0.994050508,0.937111339,0.974462236,0.928973466
MRI_127.nii.gz,0.837694966,0.912874129,0.990078768,0.780543383,0.987205505,0.219456617,0.009921232,0.780543383,0.996609953,0.841538316,0.917274796,0.868691598,0.951476448,0.841538316
MRI_708.nii.gz,0.922681049,0.891424076,0.999603239,0.956521739,0.99855423,0.043478261,0.000396761,0.956521739,0.998937542,0.922826308,0.996440448,0.910003614,0.945513657,0.922826308
MRI_361.nii.gz,0.941979261,0.971567831,0.999137407,0.914373089,0.998878479,0.085626911,0.000862593,0.914373089,0.99973028,0.94210319,0.992289864,0.953671956,0.985352619,0.94210319
MRI_878.nii.gz,0.85125976,0.739463602,0.999892331,0.982188295,0.997817993,0.017811705,0.000107669,0.982188295,0.997912285,0.843715847,0.999031812,0.798675771,0.869677966,0.843715847
